Data/hora da exportação;25/11/2023 às 10h4min
Observatório da Agropecuária Brasileira

Brasil;01/07/2022;até;31/10/2023

Filtros aplicados
Região;Todos(as);
UF;Todos(as);
Programa;Todos(as);
Subprograma;Todos(as);
Finalidade;Todos(as);
Atividade;Todos(as);
Fonte de recursos;Todos(as);
Gênero;Todos(as);
Instituição Financiera;Todos(as);
Modalidade;Todos(as);
Produto;Todos(as);
Segmento;Todos(as);

Programa;Subprograma;Região;UF;Finalidade;Quantidade (01/07/2022 - 31/10/2023);
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;CE;Investimento;693;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;CE;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;CE;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;ES;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;ES;Investimento;149;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;ES;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;ES;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Centro-oeste;GO;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Centro-oeste;GO;Investimento;1;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Centro-oeste;GO;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Centro-oeste;GO;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;MA;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;MA;Investimento;646;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;MA;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;MA;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;MG;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;MG;Investimento;451;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;MG;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;MG;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Centro-oeste;MS;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Centro-oeste;MS;Investimento;2;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Centro-oeste;MS;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Centro-oeste;MS;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Centro-oeste;MT;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Centro-oeste;MT;Investimento;3;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Centro-oeste;MT;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Centro-oeste;MT;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Norte;PA;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Norte;PA;Investimento;7;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Norte;PA;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Norte;PA;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;PB;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;PB;Investimento;341;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;PB;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;PB;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;PE;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;PE;Investimento;778;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;PE;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;PE;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;PI;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;PI;Investimento;947;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;PI;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;PI;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sul;PR;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sul;PR;Investimento;41;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sul;PR;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sul;PR;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;RJ;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;RJ;Investimento;1;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;RJ;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;RJ;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;RN;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;RN;Investimento;512;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;RN;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;RN;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Norte;RO;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Norte;RO;Investimento;36;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Norte;RO;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Norte;RO;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sul;RS;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sul;RS;Investimento;55;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sul;RS;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sul;RS;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sul;SC;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sul;SC;Investimento;21;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sul;SC;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sul;SC;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;SE;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;SE;Investimento;133;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;SE;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Nordeste;SE;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;SP;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;SP;Investimento;1;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;SP;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Mulher;Sudeste;SP;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Norte;AC;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Norte;AC;Investimento;10;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Norte;AC;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Norte;AC;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;AL;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;AL;Investimento;16;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;AL;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;AL;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Norte;AM;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Norte;AM;Investimento;3;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Norte;AM;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Norte;AM;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;BA;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;BA;Investimento;438;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;BA;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;BA;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;CE;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;CE;Investimento;73;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;CE;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;CE;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Sudeste;ES;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Sudeste;ES;Investimento;485;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Sudeste;ES;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Sudeste;ES;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Centro-oeste;GO;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Centro-oeste;GO;Investimento;10;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Centro-oeste;GO;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Centro-oeste;GO;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;MA;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;MA;Investimento;64;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;MA;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;MA;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Sudeste;MG;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Sudeste;MG;Investimento;560;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Sudeste;MG;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Sudeste;MG;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Centro-oeste;MS;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Centro-oeste;MS;Investimento;16;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Centro-oeste;MS;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Centro-oeste;MS;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Centro-oeste;MT;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Centro-oeste;MT;Investimento;28;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Centro-oeste;MT;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Centro-oeste;MT;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Norte;PA;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Norte;PA;Investimento;16;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Norte;PA;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Norte;PA;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;PB;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;PB;Investimento;12;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;PB;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;PB;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;PE;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;PE;Investimento;141;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;PE;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;PE;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;PI;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;PI;Investimento;15;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;PI;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Nordeste;PI;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Sul;PR;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Sul;PR;Investimento;1.242;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Sul;PR;Industrialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Sul;PR;Comercialização;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Sudeste;RJ;Custeio;0;
Pronaf - programa nacional de fortalecimento da agricultura familiar;Não informado;Sudeste;RJ;Investimento;12;
